"","Orthology","Reaction","Reaction_decode","Pathway","Pathway_decode","Module","Module_decode","KEGG.mergedColors","KEGG.yellow","KEGG.black","KEGG.brown","KEGG.purple","KEGG.red","KEGG.turquoise","KEGG.magenta","KEGG.blue","KEGG.green","KEGG.yellow.p","KEGG.black.p","KEGG.brown.p","KEGG.purple.p","KEGG.red.p","KEGG.turquoise.p","KEGG.magenta.p","KEGG.blue.p","KEGG.green.p"
"K00209","fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]","R04969","Hexadecanoyl-[acp] + NAD+ <=> trans-Hexadec-2-enoyl-[acp] + NADH + H+","map01212","Fatty acid metabolism","M00083","Fatty acid biosynthesis, elongation","blue",-0.30868843877275,-0.303648165005942,0.0703269787633464,0.0906951196737243,0.00486247166070033,0.0396427124616988,0.183962078898239,0.458732683012856,0.186217566581736,4.92456906834114e-12,1.12713929843946e-11,0.124277829810083,0.0472710488425727,0.91546892102835,0.386656573112304,5.11508196300419e-05,2.65753220044925e-26,4.1164254957946e-05
"K03768","PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]","","","","","","","blue",-0.242072815744952,0.0475092508603022,0.428755793337387,-0.0393071847346861,0.0484897107948037,0.0072157268720794,0.0140093863132735,0.45799174297078,0.183254314090308,8.13246217161711e-08,0.299428354624254,7.68762390240524e-23,0.390691601636279,0.289554487650823,0.8748403034335,0.759738421664788,3.26764484954808e-26,5.47296994871282e-05
"K22373","larA; lactate racemase [EC:5.1.2.1]","R01450","(S)-Lactate <=> (R)-Lactate","map01100","Metabolic pathways","","","blue",-0.418642057629536,-0.232673663384137,0.229310172262823,0.013048054631187,0.199066645918147,0.0604773877349144,0.258685411850456,0.456922842865984,0.297377367557244,9.50417857259055e-22,2.60691661936912e-07,3.90886537648959e-07,0.7757693129801,1.13658750478153e-05,0.186380113660346,9.19824271766675e-09,4.39879351597832e-26,3.08887067466312e-11
"K19504","gfrE; glucoselysine-6-phosphate deglycase","","","","","","","blue",-0.240540802929417,-0.292205626041352,-0.0544783043750718,-0.0192228816687847,0.0418142362027903,0.0521885652853048,0.128254031547678,0.456242537497935,0.0565591696146578,9.86568071919173e-08,6.96593874658523e-11,0.23401313361781,0.674739059288699,0.361159651930047,0.25428828861063,0.00493476924380998,5.31204823715342e-26,0.21660247878715
"K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]","R04858","S-Adenosyl-L-methionine + DNA cytosine <=> S-Adenosyl-L-homocysteine + 5-Methylcytosine in DNA","map05206","MicroRNAs in cancer","M00035","Methionine degradation","blue",-0.458982903769939,-0.273238850247695,0.213451848355957,-0.0381900159458646,0.114584945053389,0.0465199754224759,0.0414358065550434,0.452450623352098,0.0972980545275779,2.47809285315846e-26,1.19742105934224e-09,2.43079913425717e-06,0.404309295314332,0.0120891169273278,0.309615395385536,0.365525697538615,1.50855449943676e-25,0.0332574312318502
"K17734","aprX; serine protease AprX [EC:3.4.21.-]","","","","","","","blue",-0.241527035419259,-0.377389217469669,-0.0644309883389758,0.0620915534875351,0.0760227285959026,0.123667815234323,0.207258942527674,0.452040770112908,0.177714032455935,8.71320861459334e-08,1.1642639340548e-17,0.159154784220611,0.174876939170999,0.0965333944513559,0.00672953138531018,4.78520628736095e-06,1.68739641115116e-25,9.21168933319906e-05
"K09775","K09775; uncharacterized protein","","","","","","","blue",-0.396472990152701,-0.242361173957752,0.180604229091141,-0.0665025442656907,-0.0264404076488151,0.0387577417277956,-0.0061664908184198,0.451438879351421,0.0157058347844489,1.76170531960149e-19,7.84090186337256e-08,7.03426668547584e-05,0.146144464080547,0.56376006676796,0.397353975396248,0.892921100724809,1.98861996343679e-25,0.731702261354982
"K10819","E2.7.13.3; histidine kinase [EC:2.7.13.3]","","","","","","","blue",-0.289340143296817,-0.344784365849574,0.0207091543652448,0.0439993350991602,0.00667429796591948,-0.0326575817166428,0.122197484047467,0.451409829382944,0.23672333574426,1.08546536578738e-10,8.12321102174104e-15,0.651192436226314,0.336591446136024,0.884162869707119,0.475803157234549,0.00741792222361523,2.00443113444077e-25,1.5876227034042e-07
"K19092","parE1_3_4; toxin ParE1/3/4","","","","","","","blue",-0.269586396398306,-0.29555950769724,-0.0126729818084085,-0.0104097262040203,0.0864894910240152,0.0193384355022172,0.121826258577696,0.451244379740185,0.0672402782693507,2.02064088903609e-09,4.11862512629607e-11,0.782050261895061,0.820237993772642,0.0585556382555954,0.672896568707593,0.00760139200295773,2.0968777271571e-25,0.14171245861312
"K02107","ATPVG, ahaH, atpH; V/A-type H+/Na+-transporting ATPase subunit G/H","","","map01100","Metabolic pathways","M00159","V/A-type ATPase, prokaryotes","blue",-0.345091599354999,-0.279036987943575,0.094077443955017,0.127397728164345,0.0917036791608335,-0.01992115253399,0.263687683983079,0.449306478165234,0.250550810185885,7.66363334310995e-15,5.13467138268878e-10,0.0395735867373039,0.0052328888387859,0.0448543575429608,0.663635212642036,4.62764621393657e-09,3.54927600042789e-25,2.72660258080321e-08
"K20257","pqsE; 2-aminobenzoylacetyl-CoA thioesterase [EC:3.1.2.32]","R11542","(2-Aminobenzoyl)acetyl-CoA + H2O <=> (2-Aminobenzoyl)acetate + CoA","map02025","Biofilm formation - Pseudomonas aeruginosa","","","blue",-0.325479270087564,-0.260871932867875,0.114796123331535,-0.0148926372439573,-0.00188490266289091,-0.0108720384697303,0.191420627362023,0.449020385432157,0.355639204368451,2.77915733964156e-13,6.82440062617513e-09,0.0119306785412961,0.745099553278092,0.967180011691657,0.812399624579248,2.46958046185361e-05,3.83494552052355e-25,9.97831200913457e-16
"K12268","asp1; accessory secretory protein Asp1","","","","","","","blue",-0.251976400174784,-0.228445301221816,-0.0122436795101682,-0.091637296806954,-0.0192456947783945,-0.0229628159615495,0.0960388096596212,0.448078483204012,0.0442645952899499,2.25993357411598e-08,4.33365526806288e-07,0.78925673898093,0.0450101640633067,0.674375152818626,0.616146777772322,0.0356164438541021,4.94560929844506e-25,0.333683679377286
"K05305","FUK; fucokinase [EC:2.7.1.52]","R03161","ATP + L-Fucose <=> ADP + L-Fucose 1-phosphate","map01100","Metabolic pathways","","","blue",-0.36429223272462,-0.256141120659237,0.125261648362116,0.040858255372822,0.0187808349023454,-0.0172157605526345,0.0919273965352198,0.447805790129513,0.112435923488848,1.76848468200031e-16,1.29736841909973e-08,0.00604847244478791,0.372252072885886,0.68180531136632,0.707044228744849,0.0443326039786007,5.32274185588309e-25,0.0138101976191088
"K12270","asp3; accessory secretory protein Asp3","","","","","","","blue",-0.244238822028459,-0.244160569463961,-0.0274163344969453,-0.0695774973713763,-0.0201624261093919,-0.0186900778645894,0.10798730453462,0.447212597892081,0.0651929221237305,6.17487152976228e-08,6.23689352370173e-08,0.549452619356434,0.128349562481998,0.659815399708128,0.683259564037292,0.0180710245526499,6.24399266780774e-25,0.15427150286183
"K12506","ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]","R05637","2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol <=> 2-C-Methyl-D-erythritol 2,4-cyclodiphosphate + CMP","map01130","Biosynthesis of antibiotics","M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway","blue",-0.424551122308319,-0.166937615767844,0.234135049184388,-0.0633268098670632,0.000558017872343275,0.0241484207787562,0.0339950307986506,0.446367651080416,0.0315949091895454,2.20960399042299e-22,0.000242696985707899,2.18199925798109e-07,0.166437198469838,0.990281280750308,0.59804775813606,0.457912728135153,7.83389028034489e-25,0.490286062883018
"K00020","mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]","R05066","(S)-3-Hydroxyisobutyrate + NAD+ <=> (S)-Methylmalonate semialdehyde + NADH + H+","map01100","Metabolic pathways","","","blue",-0.257470317023932,-0.225603383320518,0.0398135569313662,-0.0146790009762357,0.0217543219641344,0.0227595829135238,0.196300712451307,0.44532169904055,0.135794136153706,1.08451392472119e-08,6.06506922103503e-07,0.38461178796016,0.748632151173366,0.634837708027131,0.619273177522845,1.51018409505575e-05,1.03644772508582e-24,0.00290097646124522
"K18244","mmgC; acyl-CoA dehydrogenase [EC:1.3.99.-]","","","","","","","blue",-0.300421067973486,-0.276064654349972,0.09365062511692,-0.0325361536931144,0.105127232548822,-0.0105623287348284,0.205637235933041,0.439238654359508,0.340412653894373,1.89937404639815e-11,7.9451665204939e-10,0.0404823259818706,0.477446147448532,0.0213808860581174,0.817648641899692,5.69483256683734e-06,5.17946351250261e-24,1.84764662249255e-14
"K01299","E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]","","","","","","","blue",-0.290126475960429,-0.253574662701941,0.107372080285146,-0.0325603111343049,0.0188242311723526,0.135699697845455,0.05796905974541,0.438641067759505,0.134011919163759,9.61543595586375e-11,1.82852803447297e-08,0.018742570216891,0.477119037171738,0.681110363535814,0.00292082438839638,0.205346585681293,6.05578131014669e-24,0.00329701779228134
"K03483","mtlR; mannitol operon transcriptional antiterminator","","","","","","","blue",-0.301625312657733,-0.287125902443827,0.0388857724469622,0.0256688976552418,0.0211560055778652,0.085708234459972,0.162457511826281,0.436256580567146,0.2190036161388,1.56446862888915e-11,1.52402696164634e-10,0.395795443102876,0.575195865920498,0.644179046205706,0.0608800639428109,0.000356967736511909,1.1264438075982e-23,1.30181260061837e-06
"K02652","pilB; type IV pilus assembly protein PilB","","","","","","","blue",-0.392182968737667,-0.288152326237215,0.125634590875689,0.022207638946555,0.674663300391313,0.0821021232875602,0.042353330641852,0.43314388058601,0.00969338980369659,4.62925666880748e-19,1.30267252775272e-10,0.00589833199072704,0.627798491147588,6.76754339646925e-65,0.0726171121771078,0.354996543363291,2.51401391600712e-23,0.832418428811857
"K02226","cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]","R11173","Adenosylcobalamin 5'-phosphate + H2O <=> Cobamide coenzyme + Orthophosphate","map01100","Metabolic pathways","M00122","Cobalamin biosynthesis, cobinamide => cobalamin","blue",-0.045712287841753,-0.352406084191563,-0.128085574040351,-0.0430220353137972,-0.231890811447991,-0.106722803603267,0.0015875431635819,0.43002835497103,-0.0616059678949464,0.31809983970058,1.87927399399298e-15,0.00499217805896998,0.347444241312499,2.86624080290392e-07,0.019474787138127,0.972355385976662,5.56860754518782e-23,0.178280436023674
"K09963","K09963; uncharacterized protein","","","","","","","blue",-0.358253768371846,-0.157533547735915,0.189977851836069,0.00421882646527504,0.0114406009181529,0.134607235093476,0.149157409260245,0.428480858020865,0.183046911831813,5.94854790569429e-16,0.000539349023798267,2.84941029961272e-05,0.926624394992789,0.802785525025896,0.00315957615985997,0.00105933710362696,8.24082822798264e-23,5.5822449683884e-05
"K01449","cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]","R04112","N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine","","","","","blue",-0.330491633076383,-0.368769048822428,0.021448346455843,0.0308963016679949,0.095999013078187,0.0517654016371908,-0.00196306075858762,0.424241926601876,0.0941535711123365,1.13734881541984e-13,7.07571293293044e-17,0.639607694972567,0.499934440506373,0.0356932592470723,0.258164846369914,0.965819933936457,2.38659758007998e-22,0.0394133319119488
"K01273","DPEP; membrane dipeptidase [EC:3.4.13.19]","","","","","","","blue",-0.313039990792768,-0.234820885429133,0.132476386463968,0.190808529416015,-0.00620108007763053,0.0839017962387471,-0.0028014666749248,0.419148575944241,0.0689897667901011,2.37857968276801e-12,2.0063881376375e-07,0.00367694453925057,2.62445477480238e-05,0.892324108563529,0.0665473588031161,0.951237346996721,8.3963900447135e-22,0.131614260498952
"K23537","nupA; general nucleoside transport system ATP-binding protein","","","map02010","ABC transporters","","","blue",-0.448805440222146,-0.237753790253185,0.280204618645209,0.0119590264591085,0.222920847681192,0.0340509971875345,0.0943049974049794,0.412918770395654,0.11820850570625,4.06440514000772e-25,1.39739209312024e-07,4.31929656830833e-10,0.794045033931135,8.29641713834309e-07,0.457172385556281,0.0390961976405797,3.79974460054377e-21,0.00961309280104779
"K06416","spoVS; stage V sporulation protein S","","","","","","","blue",-0.383798373641631,-0.291544997106436,0.123599562731862,-0.0415160376655166,0.196614825901547,-0.0586986627916076,0.0824748597404223,0.411826046630729,0.212320358034167,2.93774937292215e-18,7.71939883996668e-11,0.00676017335306921,0.364597316344891,1.46251156946579e-05,0.199691008900387,0.0713242103690465,4.93573831446701e-21,2.75517593566475e-06
"K03498","trkH, trkG, ktrB; trk system potassium uptake protein","","","","","","","blue",0.0867577800123891,-0.291863152100253,-0.10300487732095,0.049899043692848,-0.300368285081399,-0.151117800510989,-0.00915308607652247,0.409095843793544,0.091055166360461,0.0577745614547578,7.34711657819021e-11,0.0241658997979854,0.275748562762616,1.91555240744954e-11,0.000907274294344261,0.841632419784548,9.44845673278541e-21,0.0463960729857524
"K17235","araP; arabinosaccharide transport system permease protein","","","map02010","ABC transporters","","","blue",-0.230803849005555,-0.260511730948506,-0.0430344432669644,-0.044761381466846,-0.0681746117953712,-0.0769561525576947,0.00832171511541569,0.406520208217881,0.0194365868982913,3.26780662099873e-07,7.16973359955075e-09,0.347305076573352,0.328281534197155,0.136247987465604,0.09249853479009,0.85585197947646,1.73395082670973e-20,0.671333093159433
"K01586","lysA; diaminopimelate decarboxylase [EC:4.1.1.20]","R00451","meso-2,6-Diaminoheptanedioate <=> L-Lysine + CO2","map01230","Biosynthesis of amino acids","M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","blue",-0.33482412247528,-0.145325277722861,0.106747114635471,-0.0733112840691263,0.104922276260589,-0.0792527539536344,0.151166062126237,0.405076507752059,0.0716392650114432,5.18463055635334e-14,0.0014264961323191,0.0194469280428887,0.109053805498729,0.021637100806607,0.0831444489273508,0.000903798828893363,2.43127379140127e-20,0.1173912942617
"K00170","porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","R08034","2,4-Diamino-6-nitrotoluene <=> 2,4-Diamino-6-hydroxylaminotoluene","map01200","Carbon metabolism","M00620","Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate","blue",-0.425849856049071,-0.190768774194183,0.279762498650233,0.108971803005007,0.0882039879236551,-0.0249215046852156,0.140133383353219,0.403694757328124,0.152999934064734,1.59724855427988e-22,2.63482577986633e-05,4.61201456802676e-10,0.0170400760975352,0.0537114759807365,0.586377342763147,0.00211112001958924,3.3547711337277e-20,0.000780500762010642
"K20859","phnPP; phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]","R10973","D-Ribose 2,5-bisphosphate + H2O <=> D-Ribose 5-phosphate + Orthophosphate","map00440","Phosphonate and phosphinate metabolism","","","blue",-0.289703200689413,-0.302359009068067,0.0352070456948952,0.090983629012458,0.0153739994568999,-0.0656641597535713,-0.0908265216214901,0.388177876454418,-0.0112852850055355,1.02642816048588e-10,1.38947043019784e-11,0.442030489059023,0.0465688308830316,0.737159614222491,0.151308628727175,0.0469501295598165,1.12646893414497e-18,0.805408951042164
"K15922","yihQ; sulfoquinovosidase [EC:3.2.1.199]","R11543","Sulfoquinovosyldiacylglycerol + H2O <=> 6-Sulfo-alpha-D-quinovose + 1,2-Diacyl-sn-glycerol","","","","","blue",-0.161520073408779,-0.190968909392946,-0.0383812634212287,-0.099748504347991,0.0149285062554713,0.142122850242925,0.0530909032842348,0.345210843823231,-0.00649126546252128,0.000386500218543374,2.5830078719891e-05,0.401958214854223,0.0290472103981201,0.744506959935121,0.00181943086685566,0.246157404576271,7.49221788777694e-15,0.887318091501666
"K00854","xylB, XYLB; xylulokinase [EC:2.7.1.17]","R01639","ATP + D-Xylulose <=> ADP + D-Xylulose 5-phosphate","map01100","Metabolic pathways","M00014","Glucuronate pathway (uronate pathway)","blue",0.280840092944237,0.304362908879764,-0.110080956795392,-0.0985665135420478,-0.219305451105734,0.0128384065473678,0.115646582814245,-0.349911536975164,-0.165524300797202,3.9300010341532e-10,1.0032339614345e-11,0.0159405559830794,0.0310172236131016,1.25776475944251e-06,0.779278295062295,0.0113110377780009,3.04768448632489e-15,0.000274402436736769
"K00957","cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]","R04929","ATP + Selenate <=> Diphosphate + Adenylylselenate","map01130","Biosynthesis of antibiotics","M00596","Dissimilatory sulfate reduction, sulfate => H2S","blue",0.282936587142644,0.0650075653220025,-0.296297563807685,-0.151819903502409,-0.055260862293354,-0.104524370351128,-0.0935053917640012,-0.377177672474672,-0.0918863297338539,2.87290319061698e-10,0.155448889180113,3.66545077371303e-11,0.000857910062032221,0.227352945614166,0.0221421356786482,0.0407955366408251,1.21777235631093e-17,0.0444279955441701
"K18331","hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","","","","","","","blue",0.289624752513203,0.125989325973612,-0.0945305331153285,0.130033783281756,0.0524947086752562,-0.0707225577117393,-0.0892880915663688,-0.387689374777746,-0.0371457436933455,1.03891360533106e-10,0.00575863766949545,0.0386278615655311,0.00436361703998864,0.251509034554761,0.122169637701175,0.0508241252975375,1.25448131661239e-18,0.417290924386062
